        lookbackS threshold nFast nSlow nSig nHold inventoryLimits  PD Ratio
 [575,]        14        50    12    26    9     0             100      0.00
 [576,]        14        50    12    26    9     0             110      0.00
 [577,]        14        50    12    26    9     0             120      0.00
 [578,]        14        50    12    26    9     0             130      0.00
 [579,]        14        50    12    26    9     0             140      0.00
 [580,]        14        50    12    26    9     0             150      0.00
 [581,]        14        50    12    26    9     0             160      0.00
 [582,]        14        50    12    26    9     0             170      0.00
 [583,]        14        50    12    26    9     0             180      0.00
 [584,]        14        50    12    26    9     0             190      0.00
 [585,]        14        50    12    26    9     0             200      0.00
 [586,]        14        50    12    26    9     1              40      0.00
 [587,]        14        50    12    26    9     1              50      0.00
 [588,]        14        50    12    26    9     1              60      0.00
 [589,]        14        50    12    26    9     1              70      0.00
 [590,]        14        50    12    26    9     1              80      0.00
 [591,]        14        50    12    26    9     1              90      0.00
 [592,]        14        50    12    26    9     1             100      0.00
 [593,]        14        50    12    26    9     1             110      0.00
 [594,]        14        50    12    26    9     1             120      0.00
 [595,]        14        50    12    26    9     1             130      0.00
 [596,]        14        50    12    26    9     1             140      0.00
 [597,]        14        50    12    26    9     1             150      0.00
 [598,]        14        50    12    26    9     1             160      0.00
 [599,]        14        50    12    26    9     1             170      0.00
 [600,]        14        50    12    26    9     1             180      0.00
 [601,]        14        50    12    26    9     1             190      0.00
 [602,]        14        50    12    26    9     1             200      0.00
 [603,]        14        50    12    26    9     2              40      0.00
 [604,]        14        50    12    26    9     2              50      0.00
 [605,]        14        50    12    26    9     2              60      0.00
 [606,]        14        50    12    26    9     2              70      0.00
 [607,]        14        50    12    26    9     2              80      0.00
 [608,]        14        50    12    26    9     2              90      0.00
 [609,]        14        50    12    26    9     2             100      0.00
 [610,]        14        50    12    26    9     2             110      0.00
 [611,]        14        50    12    26    9     2             120      0.00
 [612,]        14        50    12    26    9     2             130      0.00
 [613,]        14        50    12    26    9     2             140      0.00
 [614,]        14        50    12    26    9     2             150      0.00
 [615,]        14        50    12    26    9     2             160      0.00
 [616,]        14        50    12    26    9     2             170      0.00
 [617,]        14        50    12    26    9     2             180      0.00
 [618,]        14        50    12    26    9     2             190      0.00
 [619,]        14        50    12    26    9     2             200      0.00
 [620,]        14        50    12    26    9     3              40      0.00
 [621,]        14        50    12    26    9     3              50      0.00
 [622,]        14        50    12    26    9     3              60      0.00
 [623,]        14        50    12    26    9     3              70      0.00
 [624,]        14        50    12    26    9     3              80      0.00
 [625,]        14        50    12    26    9     3              90      0.00
 [626,]        14        50    12    26    9     3             100      0.00
 [627,]        14        50    12    26    9     3             110      0.00
 [628,]        14        50    12    26    9     3             120      0.00
 [629,]        14        50    12    26    9     3             130      0.00
 [630,]        14        50    12    26    9     3             140      0.00
 [631,]        14        50    12    26    9     3             150      0.00
 [632,]        14        50    12    26    9     3             160      0.00
 [633,]        14        50    12    26    9     3             170      0.00
 [634,]        14        50    12    26    9     3             180      0.00
 [635,]        14        50    12    26    9     3             190      0.00
 [636,]        14        50    12    26    9     3             200      0.00
 [637,]        14        14    12    26    9     2             150    -93.31
 [638,]        14        16    12    26    9     2             150    -93.31
 [639,]        14        18    12    26    9     2             150    -93.31
 [640,]        14        42    12    26    9     3              90   -131.21
 [641,]        14        44    12    26    9     1             180   -133.36
 [642,]        14        10    12    26    9     2             150   -137.56
 [643,]        14        12    12    26    9     2             150   -137.56
 [644,]        14        34    12    26    9     1              90   -163.42
 [645,]        14        48    12    26    9     1              90   -226.11
 [646,]        14        42    12    26    9     3             120   -274.86
 [647,]        14        46    12    26    9     2             140   -294.80
 [648,]        14        46    12    26    9     2             150   -294.80
 [649,]        14        32    12    26    9     3              60   -428.60
 [650,]        14        40    12    26    9     0             100   -506.53
 [651,]        14        14    12    26    9     2              70   -516.55
 [652,]        14        16    12    26    9     2              70   -516.55
 [653,]        14        18    12    26    9     2              70   -516.55
 [654,]        14        10    12    26    9     2              70   -560.80
 [655,]        14        12    12    26    9     2              70   -560.80
 [656,]        14        40    12    26    9     2              40   -572.81
 [657,]        14        44    12    26    9     1             120   -647.34
 [658,]        14        34    12    26    9     3             190   -750.63
 [659,]        14        36    12    26    9     3             190   -750.63
 [660,]        14        38    12    26    9     1              80   -802.77
 [661,]        14        48    12    26    9     0             130   -885.05
 [662,]        14        48    12    26    9     0             140   -885.05
 [663,]        14        48    12    26    9     0             150   -885.05
 [664,]        14        48    12    26    9     0             160   -911.70
 [665,]        14        48    12    26    9     0             170   -911.70
 [666,]        14        38    12    26    9     0             130   -923.17
 [667,]        14        30    12    26    9     3              40  -1018.22
 [668,]        14        30    12    26    9     2              70  -1021.96
 [669,]        14        38    12    26    9     0             140  -1139.35
 [670,]        14        42    12    26    9     0             140  -1255.50
 [671,]        14        44    12    26    9     2              60  -1282.56
 [672,]        14        26    12    26    9     2              70  -1344.33
 [673,]        14        28    12    26    9     2              70  -1344.33
 [674,]        14        44    12    26    9     3              50  -1402.21
 [675,]        14        48    12    26    9     2              80  -1481.87
 [676,]        14        48    12    26    9     2             170  -1510.07
 [677,]        14        28    12    26    9     1             140  -1573.53
 [678,]        14        30    12    26    9     1             140  -1573.53
 [679,]        14        10    12    26    9     3              40  -1597.98
 [680,]        14        20    12    26    9     2              70  -1598.21
 [681,]        14        22    12    26    9     2              70  -1598.21
 [682,]        14        24    12    26    9     2              70  -1598.21
 [683,]        14        46    12    26    9     2              40  -1643.37
 [684,]        14        26    12    26    9     3              40  -1657.58
 [685,]        14        28    12    26    9     3              40  -1657.58
 [686,]        14        38    12    26    9     2              50  -1670.58
 [687,]        14        26    12    26    9     1             140  -1673.41
 [688,]        14        36    12    26    9     2              50  -1750.10
 [689,]        14        18    12    26    9     0              50  -1789.20
 [690,]        14        20    12    26    9     0              50  -1789.20
 [691,]        14        44    12    26    9     2             150  -1823.57
 [692,]        14        32    12    26    9     1             160  -1850.93
 [693,]        14        14    12    26    9     0              50  -1881.92
 [694,]        14        16    12    26    9     0              50  -1881.92
 [695,]        14        16    12    26    9     3              40  -1924.50
 [696,]        14        20    12    26    9     1             140  -1962.90
 [697,]        14        22    12    26    9     1             140  -1962.90
 [698,]        14        24    12    26    9     1             140  -1962.90
 [699,]        14        46    12    26    9     0              50  -2026.88
 [700,]        14        48    12    26    9     0             120  -2107.25
 [701,]        14        12    12    26    9     0              50  -2111.43
 [702,]        14        12    12    26    9     3              40  -2130.52
 [703,]        14        14    12    26    9     3              40  -2130.52
 [704,]        14        18    12    26    9     3              40  -2169.78
 [705,]        14        48    12    26    9     2              40  -2200.34
 [706,]        14        10    12    26    9     0              50  -2273.79
 [707,]        14        38    12    26    9     2              70  -2293.48
 [708,]        14        34    12    26    9     3             180  -2302.47
 [709,]        14        36    12    26    9     3             180  -2302.47
 [710,]        14        48    12    26    9     1              40  -2347.81
 [711,]        14        36    12    26    9     2              70  -2373.00
 [712,]        14        20    12    26    9     3              40  -2412.78
 [713,]        14        22    12    26    9     3              40  -2412.78
 [714,]        14        24    12    26    9     3              40  -2412.78
 [715,]        14        32    12    26    9     0              50  -2428.31
 [716,]        14        46    12    26    9     2             160  -2437.44
 [717,]        14        26    12    26    9     0              50  -2464.02
 [718,]        14        28    12    26    9     0              50  -2522.11
 [719,]        14        30    12    26    9     0              50  -2522.11
 [720,]        14        22    12    26    9     0              50  -2536.20
 [721,]        14        24    12    26    9     0              50  -2536.20
 [722,]        14        34    12    26    9     1             160  -2557.73
 [723,]        14        18    12    26    9     1             180  -2671.73
 [724,]        14        26    12    26    9     2             150  -2703.09
 [725,]        14        28    12    26    9     2             150  -2703.09
 [726,]        14        14    12    26    9     1             180  -2721.97
 [727,]        14        16    12    26    9     1             180  -2721.97
 [728,]        14        40    12    26    9     0              70  -2747.39
 [729,]        14        48    12    26    9     1             100  -2781.45
 [730,]        14        48    12    26    9     1             110  -2781.45
 [731,]        14        30    12    26    9     3              70  -2812.23
 [732,]        14        46    12    26    9     1             180  -2825.06
 [733,]        14        48    12    26    9     2              50  -2880.62
 [734,]        14        34    12    26    9     3             150  -2912.01
 [735,]        14        36    12    26    9     3             150  -2912.01
 [736,]        14        20    12    26    9     2             150  -2956.97
 [737,]        14        22    12    26    9     2             150  -2956.97
 [738,]        14        24    12    26    9     2             150  -2956.97
 [739,]        14        30    12    26    9     2             150  -2958.45
 [740,]        14        18    12    26    9     1             160  -2987.33
 [741,]        14        42    12    26    9     3              80  -3018.05
 [742,]        14        14    12    26    9     1             160  -3037.56
 [743,]        14        16    12    26    9     1             160  -3037.56
 [744,]        14        18    12    26    9     0             180  -3160.06
 [745,]        14        20    12    26    9     0             180  -3160.06
 [746,]        14        46    12    26    9     1              90  -3230.80
 [747,]        14        14    12    26    9     0             180  -3252.77
 [748,]        14        16    12    26    9     0             180  -3252.77
 [749,]        14        42    12    26    9     1              90  -3262.49
 [750,]        14        46    12    26    9     1             100  -3284.64
 [751,]        14        32    12    26    9     3             180  -3302.21
 [752,]        14        10    12    26    9     1             180  -3316.28
 [753,]        14        12    12    26    9     1             180  -3316.28
 [754,]        14        46    12    26    9     1              70  -3362.14
 [755,]        14        14    12    26    9     2              50  -3432.70
 [756,]        14        16    12    26    9     2              50  -3432.70
 [757,]        14        18    12    26    9     2              50  -3432.70
 [758,]        14        46    12    26    9     1              40  -3443.35
 [759,]        14        26    12    26    9     3              70  -3451.59
 [760,]        14        28    12    26    9     3              70  -3451.59
 [761,]        14        40    12    26    9     3              60  -3461.77
 [762,]        14        10    12    26    9     2              50  -3476.96
 [763,]        14        12    12    26    9     2              50  -3476.96
 [764,]        14        12    12    26    9     0             180  -3482.29
 [765,]        14        36    12    26    9     0              70  -3503.83
 [766,]        14        38    12    26    9     0             150  -3541.71
 [767,]        14        36    12    26    9     1              90  -3589.14
 [768,]        14        10    12    26    9     1             160  -3631.87
 [769,]        14        12    12    26    9     1             160  -3631.87
 [770,]        14        10    12    26    9     0             180  -3644.65
 [771,]        14        34    12    26    9     0              70  -3663.14
 [772,]        14        40    12    26    9     3             160  -3696.40
 [773,]        14        44    12    26    9     1              90  -3728.90
 [774,]        14        48    12    26    9     1              60  -3730.47
 [775,]        14        48    12    26    9     1              70  -3730.47
 [776,]        14        26    12    26    9     0             110  -3802.58
 [777,]        14        28    12    26    9     0             110  -3860.66
 [778,]        14        30    12    26    9     0             110  -3860.66
 [779,]        14        38    12    26    9     1             140  -3868.30
 [780,]        14        40    12    26    9     3              40  -3870.55
 [781,]        14        22    12    26    9     0             110  -3874.76
 [782,]        14        24    12    26    9     0             110  -3874.76
 [783,]        14        46    12    26    9     2             170  -3879.84
 [784,]        14        46    12    26    9     2             180  -3879.84
 [785,]        14        38    12    26    9     3              60  -3951.13
 [786,]        14        38    12    26    9     0              70  -3955.59
 [787,]        14        40    12    26    9     3              70  -4016.33
 [788,]        14        14    12    26    9     2             160  -4097.68
 [789,]        14        16    12    26    9     2             160  -4097.68
 [790,]        14        18    12    26    9     2             160  -4097.68
 [791,]        14        10    12    26    9     3              70  -4100.89
 [792,]        14        34    12    26    9     3              80  -4103.92
 [793,]        14        36    12    26    9     3              80  -4103.92
 [794,]        14        10    12    26    9     2             160  -4141.93
 [795,]        14        12    12    26    9     2             160  -4141.93
 [796,]        14        40    12    26    9     2              50  -4159.01
 [797,]        14        42    12    26    9     2             190  -4203.31
 [798,]        14        20    12    26    9     3              70  -4206.80
 [799,]        14        22    12    26    9     3              70  -4206.80
 [800,]        14        24    12    26    9     3              70  -4206.80
 [801,]        14        30    12    26    9     2              50  -4218.48
 [802,]        14        30    12    26    9     3             180  -4236.08
 [803,]        14        32    12    26    9     0             110  -4249.39
 [804,]        14        26    12    26    9     2              50  -4260.48
 [805,]        14        28    12    26    9     2              50  -4260.48
 [806,]        14        46    12    26    9     2              80  -4288.83
 [807,]        14        32    12    26    9     1             180  -4299.79
 [808,]        14        32    12    26    9     3             150  -4341.09
 [809,]        14        16    12    26    9     3              70  -4427.42
 [810,]        14        46    12    26    9     2              70  -4478.07
 [811,]        14        36    12    26    9     1              50  -4493.18
 [812,]        14        20    12    26    9     2              50  -4514.36
 [813,]        14        22    12    26    9     2              50  -4514.36
 [814,]        14        24    12    26    9     2              50  -4514.36
 [815,]        14        32    12    26    9     1             150  -4524.79
 [816,]        14        42    12    26    9     3             110  -4554.81
 [817,]        14        12    12    26    9     3              70  -4633.44
 [818,]        14        14    12    26    9     3              70  -4633.44
 [819,]        14        18    12    26    9     3              70  -4672.70
 [820,]        14        46    12    26    9     2              50  -4729.17
 [821,]        14        40    12    26    9     2              60  -4778.57
 [822,]        14        34    12    26    9     1             180  -5006.59
 [823,]        14        36    12    26    9     0             140  -5092.79
 [824,]        14        34    12    26    9     1             150  -5231.59
 [825,]        14        48    12    26    9     3              40  -5244.75
 [826,]        14        44    12    26    9     3              70  -5310.43
 [827,]        14        36    12    26    9     0             130  -5321.69
 [828,]        14        34    12    26    9     0             140  -5337.99
 [829,]        14        10    12    26    9     3             150  -5412.36
 [830,]        14        32    12    26    9     3              80  -5537.08
 [831,]        14        48    12    26    9     2             180  -5642.87
 [832,]        14        48    12    26    9     2             190  -5642.87
 [833,]        14        48    12    26    9     2             200  -5642.87
 [834,]        14        38    12    26    9     3              70  -5658.89
 [835,]        14        40    12    26    9     3              50  -5668.75
 [836,]        14        26    12    26    9     0             140  -5684.41
 [837,]        14        30    12    26    9     2             180  -5723.76
 [838,]        14        16    12    26    9     3             150  -5738.89
 [839,]        14        28    12    26    9     0             140  -5742.49
 [840,]        14        30    12    26    9     0             140  -5742.49
 [841,]        14        22    12    26    9     0             140  -5756.59
 [842,]        14        24    12    26    9     0             140  -5756.59
 [843,]        14        40    12    26    9     1              70  -5824.09
 [844,]        14        38    12    26    9     3             130  -5849.38
 [845,]        14        12    12    26    9     3             150  -5944.90
 [846,]        14        14    12    26    9     3             150  -5944.90
 [847,]        14        42    12    26    9     0             130  -5983.10
 [848,]        14        18    12    26    9     3             150  -5984.17
 [849,]        14        40    12    26    9     2              70  -5985.93
 [850,]        14        18    12    26    9     1             140  -5999.40
 [851,]        14        14    12    26    9     1             140  -6049.63
 [852,]        14        16    12    26    9     1             140  -6049.63
 [853,]        14        32    12    26    9     0             140  -6131.22
 [854,]        14        34    12    26    9     3             120  -6161.60
 [855,]        14        36    12    26    9     3             120  -6161.60
 [856,]        14        36    12    26    9     1              70  -6231.38
 [857,]        14        42    12    26    9     2             200  -6255.92
 [858,]        14        32    12    26    9     2              70  -6260.06
 [859,]        14        26    12    26    9     2             180  -6292.51
 [860,]        14        28    12    26    9     2             180  -6292.51
 [861,]        14        34    12    26    9     3              90  -6313.24
 [862,]        14        34    12    26    9     3             100  -6313.24
 [863,]        14        36    12    26    9     3              90  -6313.24
 [864,]        14        36    12    26    9     3             100  -6313.24
 [865,]        14        48    12    26    9     1              80  -6352.47
 [866,]        14        40    12    26    9     3             120  -6440.05
 [867,]        14        20    12    26    9     2             180  -6546.39
 [868,]        14        22    12    26    9     2             180  -6546.39
 [869,]        14        24    12    26    9     2             180  -6546.39
 [870,]        14        38    12    26    9     2              60  -6567.96
 [871,]        14        26    12    26    9     3             150  -6617.06
 [872,]        14        28    12    26    9     3             150  -6617.06
 [873,]        14        10    12    26    9     1             140  -6643.94
 [874,]        14        12    12    26    9     1             140  -6643.94
 [875,]        14        38    12    26    9     3              40  -6645.67
 [876,]        14        36    12    26    9     2              60  -6647.48
 [877,]        14        26    12    26    9     2             160  -6707.46
 [878,]        14        28    12    26    9     2             160  -6707.46
 [879,]        14        40    12    26    9     2             190  -6734.94
 [880,]        14        30    12    26    9     2             190  -6742.62
 [881,]        14        34    12    26    9     0             130  -6747.00
 [882,]        14        10    12    26    9     3             190  -6752.86
 [883,]        14        46    12    26    9     1             120  -6771.12
 [884,]        14        28    12    26    9     1             180  -6796.27
 [885,]        14        30    12    26    9     1             180  -6796.27
 [886,]        14        38    12    26    9     3             120  -6798.97
 [887,]        14        32    12    26    9     2              50  -6824.68
 [888,]        14        30    12    26    9     3              50  -6847.46
 [889,]        14        32    12    26    9     2             160  -6883.50
 [890,]        14        26    12    26    9     1             180  -6896.15
 [891,]        14        20    12    26    9     2             160  -6961.34
 [892,]        14        22    12    26    9     2             160  -6961.34
 [893,]        14        24    12    26    9     2             160  -6961.34
 [894,]        14        30    12    26    9     2             160  -6962.82
 [895,]        14        36    12    26    9     0             150  -7054.11
 [896,]        14        16    12    26    9     3             190  -7079.39
 [897,]        14        14    12    26    9     2             180  -7104.03
 [898,]        14        16    12    26    9     2             180  -7104.03
 [899,]        14        18    12    26    9     2             180  -7104.03
 [900,]        14        34    12    26    9     2             200  -7105.82
 [901,]        14        10    12    26    9     2             180  -7148.28
 [902,]        14        12    12    26    9     2             180  -7148.28
 [903,]        14        48    12    26    9     0              90  -7171.80
 [904,]        14        34    12    26    9     2              70  -7181.66
 [905,]        14        20    12    26    9     1             180  -7185.63
 [906,]        14        22    12    26    9     1             180  -7185.63
 [907,]        14        24    12    26    9     1             180  -7185.63
 [908,]        14        26    12    26    9     3             190  -7277.96
 [909,]        14        28    12    26    9     3             190  -7277.96
 [910,]        14        12    12    26    9     3             190  -7285.40
 [911,]        14        14    12    26    9     3             190  -7285.40
 [912,]        14        34    12    26    9     3             130  -7285.61
 [913,]        14        36    12    26    9     3             130  -7285.61
 [914,]        14        34    12    26    9     0             150  -7299.31
 [915,]        14        26    12    26    9     2             190  -7311.37
 [916,]        14        28    12    26    9     2             190  -7311.37
 [917,]        14        18    12    26    9     3             190  -7324.67
 [918,]        14        46    12    26    9     0              60  -7343.30
 [919,]        14        20    12    26    9     3             150  -7372.27
 [920,]        14        22    12    26    9     3             150  -7372.27
 [921,]        14        24    12    26    9     3             150  -7372.27
 [922,]        14        32    12    26    9     3             120  -7461.08
 [923,]        14        48    12    26    9     0              60  -7466.10
 [924,]        14        48    12    26    9     0              70  -7466.10
 [925,]        14        48    12    26    9     0              80  -7466.10
 [926,]        14        44    12    26    9     3              60  -7479.73
 [927,]        14        26    12    26    9     3              50  -7486.82
 [928,]        14        28    12    26    9     3              50  -7486.82
 [929,]        14        20    12    26    9     2             190  -7565.25
 [930,]        14        22    12    26    9     2             190  -7565.25
 [931,]        14        24    12    26    9     2             190  -7565.25
 [932,]        14        30    12    26    9     3              60  -7567.16
 [933,]        14        26    12    26    9     0             150  -7645.73
 [934,]        14        28    12    26    9     0             150  -7703.81
 [935,]        14        30    12    26    9     0             150  -7703.81
 [936,]        14        22    12    26    9     0             150  -7717.91
 [937,]        14        24    12    26    9     0             150  -7717.91
 [938,]        14        34    12    26    9     2              50  -7746.28
 [939,]        14        46    12    26    9     0             180  -7810.27
 [940,]        14        46    12    26    9     1              50  -7956.13
 [941,]        14        48    12    26    9     2              60  -7959.62
 [942,]        14        48    12    26    9     2              70  -7959.62
 [943,]        14        42    12    26    9     3             130  -7981.47
 [944,]        14        42    12    26    9     3             140  -7981.47
 [945,]        14        20    12    26    9     3             190  -8033.17
 [946,]        14        22    12    26    9     3             190  -8033.17
 [947,]        14        24    12    26    9     3             190  -8033.17
 [948,]        14        36    12    26    9     2             180  -8054.08
 [949,]        14        48    12    26    9     0             100  -8072.28
 [950,]        14        32    12    26    9     0             150  -8092.54
 [951,]        14        14    12    26    9     2             190  -8122.88
 [952,]        14        16    12    26    9     2             190  -8122.88
 [953,]        14        18    12    26    9     2             190  -8122.88
 [954,]        14        10    12    26    9     3              50  -8136.12
 [955,]        14        10    12    26    9     2             190  -8167.14
 [956,]        14        12    12    26    9     2             190  -8167.14
 [957,]        14        26    12    26    9     3              60  -8206.52
 [958,]        14        28    12    26    9     3              60  -8206.52
 [959,]        14        20    12    26    9     3              50  -8242.02
 [960,]        14        22    12    26    9     3              50  -8242.02
 [961,]        14        24    12    26    9     3              50  -8242.02
 [962,]        14        28    12    26    9     1             150  -8267.99
 [963,]        14        30    12    26    9     1             150  -8267.99
 [964,]        14        34    12    26    9     2             160  -8284.20
 [965,]        14        26    12    26    9     1             150  -8367.87
 [966,]        14        38    12    26    9     3              50  -8443.87
 [967,]        14        16    12    26    9     3              50  -8462.64
 [968,]        14        46    12    26    9     2              90  -8489.37
 [969,]        14        38    12    26    9     2             180  -8534.45
 [970,]        14        14    12    26    9     2              60  -8563.90
 [971,]        14        16    12    26    9     2              60  -8563.90
 [972,]        14        18    12    26    9     2              60  -8563.90
 [973,]        14        32    12    26    9     3             130  -8585.09
 [974,]        14        10    12    26    9     2              60  -8608.16
 [975,]        14        12    12    26    9     2              60  -8608.16
 [976,]        14        46    12    26    9     3              50  -8609.00
 [977,]        14        10    12    26    9     3             160  -8650.27
 [978,]        14        20    12    26    9     1             150  -8657.36
 [979,]        14        22    12    26    9     1             150  -8657.36
 [980,]        14        24    12    26    9     1             150  -8657.36
 [981,]        14        12    12    26    9     3              50  -8668.66
 [982,]        14        14    12    26    9     3              50  -8668.66
 [983,]        14        18    12    26    9     3              50  -8707.92
 [984,]        14        46    12    26    9     1              80  -8772.94
 [985,]        14        32    12    26    9     1              70  -8787.00
 [986,]        14        34    12    26    9     0              50  -8791.28
 [987,]        14        10    12    26    9     3              60  -8855.82
 [988,]        14        20    12    26    9     3              60  -8961.72
 [989,]        14        22    12    26    9     3              60  -8961.72
 [990,]        14        24    12    26    9     3              60  -8961.72
 [991,]        14        16    12    26    9     3             160  -8976.79
 [992,]        14        38    12    26    9     3             140  -9122.98
 [993,]        14        34    12    26    9     3             140  -9160.25
 [994,]        14        36    12    26    9     3             140  -9160.25
 [995,]        14        16    12    26    9     3              60  -9182.34
 [996,]        14        12    12    26    9     3             160  -9182.81
 [997,]        14        14    12    26    9     3             160  -9182.81
 [998,]        14        32    12    26    9     3             190  -9184.01
 [999,]        14        18    12    26    9     3             160  -9222.07
[1000,]        14        36    12    26    9     1             150  -9230.42
[1001,]        14        14    12    26    9     2             200  -9250.04
[1002,]        14        16    12    26    9     2             200  -9250.04
[1003,]        14        18    12    26    9     2             200  -9250.04
[1004,]        14        10    12    26    9     2             200  -9294.30
[1005,]        14        12    12    26    9     2             200  -9294.30
[1006,]        14        30    12    26    9     2              60  -9349.68
[1007,]        14        40    12    26    9     0             200  -9365.54
[1008,]        14        12    12    26    9     3              60  -9388.36
[1009,]        14        14    12    26    9     3              60  -9388.36
[1010,]        14        26    12    26    9     2              60  -9391.68
[1011,]        14        28    12    26    9     2              60  -9391.68
[1012,]        14        18    12    26    9     0             140  -9397.09
[1013,]        14        20    12    26    9     0             140  -9397.09
[1014,]        14        18    12    26    9     3              60  -9427.62
[1015,]        14        14    12    26    9     0             140  -9489.81
[1016,]        14        16    12    26    9     0             140  -9489.81
[1017,]        14        44    12    26    9     2             110  -9491.97
[1018,]        14        34    12    26    9     1              70  -9493.80
[1019,]        14        40    12    26    9     2             180  -9555.18
[1020,]        14        20    12    26    9     2              60  -9645.56
[1021,]        14        22    12    26    9     2              60  -9645.56
[1022,]        14        24    12    26    9     2              60  -9645.56
[1023,]        14        40    12    26    9     0             150  -9656.90
[1024,]        14        36    12    26    9     0              50  -9665.60
[1025,]        14        38    12    26    9     1              90  -9665.79
[1026,]        14        34    12    26    9     3             160  -9667.45
[1027,]        14        36    12    26    9     3             160  -9667.45
[1028,]        14        46    12    26    9     3             140  -9699.52
[1029,]        14        12    12    26    9     0             140  -9719.32
[1030,]        14        26    12    26    9     3             160  -9854.97
[1031,]        14        28    12    26    9     3             160  -9854.97
[1032,]        14        10    12    26    9     0             140  -9881.68
[1033,]        14        38    12    26    9     1             200 -10084.97
[1034,]        14        28    12    26    9     1              70 -10112.24
[1035,]        14        30    12    26    9     1              70 -10112.24
[1036,]        14        30    12    26    9     3             190 -10117.88
[1037,]        14        44    12    26    9     3             160 -10151.06
[1038,]        14        46    12    26    9     1             130 -10166.68
[1039,]        14        48    12    26    9     0              50 -10172.46
[1040,]        14        26    12    26    9     1              70 -10212.11
[1041,]        14        38    12    26    9     3             160 -10277.68
[1042,]        14        46    12    26    9     2             100 -10372.25
[1043,]        14        46    12    26    9     2             110 -10372.25
[1044,]        14        18    12    26    9     1              70 -10386.10
[1045,]        14        46    12    26    9     0              90 -10416.62
[1046,]        14        14    12    26    9     1              70 -10436.33
[1047,]        14        16    12    26    9     1              70 -10436.33
[1048,]        14        32    12    26    9     3             140 -10459.73
[1049,]        14        38    12    26    9     0              50 -10492.01
[1050,]        14        32    12    26    9     2             150 -10500.16
[1051,]        14        20    12    26    9     1              70 -10501.60
[1052,]        14        22    12    26    9     1              70 -10501.60
[1053,]        14        24    12    26    9     1              70 -10501.60
[1054,]        14        20    12    26    9     3             160 -10610.17
[1055,]        14        22    12    26    9     3             160 -10610.17
[1056,]        14        24    12    26    9     3             160 -10610.17
[1057,]        14        18    12    26    9     0              70 -10628.94
[1058,]        14        20    12    26    9     0              70 -10628.94
[1059,]        14        14    12    26    9     0              70 -10721.66
[1060,]        14        16    12    26    9     0              70 -10721.66
[1061,]        14        48    12    26    9     2              90 -10768.79
[1062,]        14        48    12    26    9     2             100 -10768.79
[1063,]        14        48    12    26    9     2             110 -10768.79
[1064,]        14        38    12    26    9     0             110 -10828.30
[1065,]        14        42    12    26    9     2             180 -10853.47
[1066,]        14        12    12    26    9     0              70 -10951.17
[1067,]        14        10    12    26    9     1              70 -11030.65
[1068,]        14        12    12    26    9     1              70 -11030.65
[1069,]        14        10    12    26    9     0              70 -11113.53
[1070,]        14        42    12    26    9     1             110 -11220.33
[1071,]        14        40    12    26    9     0              90 -11240.39
[1072,]        14        40    12    26    9     1              90 -11280.65
[1073,]        14        26    12    26    9     0              70 -11303.76
[1074,]        14        46    12    26    9     0             100 -11317.10
[1075,]        14        18    12    26    9     0             150 -11358.41
[1076,]        14        20    12    26    9     0             150 -11358.41
[1077,]        14        28    12    26    9     0              70 -11361.85
[1078,]        14        30    12    26    9     0              70 -11361.85
[1079,]        14        26    12    26    9     0             180 -11375.78
[1080,]        14        22    12    26    9     0              70 -11375.94
[1081,]        14        24    12    26    9     0              70 -11375.94
[1082,]        14        34    12    26    9     2             150 -11421.76
[1083,]        14        26    12    26    9     2             200 -11425.72
[1084,]        14        28    12    26    9     2             200 -11425.72
[1085,]        14        28    12    26    9     0             180 -11433.86
[1086,]        14        30    12    26    9     0             180 -11433.86
[1087,]        14        22    12    26    9     0             180 -11447.96
[1088,]        14        24    12    26    9     0             180 -11447.96
[1089,]        14        14    12    26    9     0             150 -11451.13
[1090,]        14        16    12    26    9     0             150 -11451.13
[1091,]        14        20    12    26    9     2             200 -11679.60
[1092,]        14        22    12    26    9     2             200 -11679.60
[1093,]        14        24    12    26    9     2             200 -11679.60
[1094,]        14        12    12    26    9     0             150 -11680.64
[1095,]        14        30    12    26    9     2             200 -11681.08
[1096,]        14        32    12    26    9     2             130 -11691.82
[1097,]        14        30    12    26    9     3             130 -11739.51
[1098,]        14        32    12    26    9     0              70 -11750.57
[1099,]        14        32    12    26    9     0             180 -11822.59
[1100,]        14        10    12    26    9     0             150 -11843.00
[1101,]        14        44    12    26    9     2             190 -11849.40
[1102,]        14        40    12    26    9     2             150 -11979.96
[1103,]        14        32    12    26    9     2              60 -12058.66
[1104,]        14        48    12    26    9     1              50 -12227.47
[1105,]        14        44    12    26    9     0             100 -12236.83
[1106,]        14        34    12    26    9     0             110 -12286.64
[1107,]        14        38    12    26    9     1              70 -12308.03
[1108,]        14        42    12    26    9     0             110 -12365.45
[1109,]        14        46    12    26    9     3             150 -12369.92
[1110,]        14        46    12    26    9     3              40 -12400.76
[1111,]        14        34    12    26    9     2             130 -12613.42
[1112,]        14        18    12    26    9     1             150 -12693.86
[1113,]        14        14    12    26    9     1             150 -12744.09
[1114,]        14        16    12    26    9     1             150 -12744.09
[1115,]        14        42    12    26    9     1             200 -12780.26
[1116,]        14        32    12    26    9     2             200 -12792.50
